1273.074,0.011,1273.047,0.032,-0.014,0.019,0.018,0,0,0,45.006,63
1273.074,0.011,1273.047,0.032,-0.014,0.019,0.018,0,0,0,45.006,64
1272.919,0.011,1273.041,0.03,0.006,0.02,0.016,0,0,0,45.006,65
1272.919,0.011,1273.041,0.03,0.006,0.02,0.016,0,0,0,45.006,66
1272.917,0.01,1273.035,0.028,-0.002,0.018,0.017,0,0,0,45.009,67
1272.917,0.01,1273.035,0.028,-0.002,0.018,0.017,0,0,0,45.009,68
1272.917,0.01,1273.029,0.026,-0.008,0.021,0.018,0,0,0,45.018,69
1272.917,0.01,1273.029,0.026,-0.008,0.021,0.018,0,0,0,45.018,70
1272.822,0.008,1273.016,0.02,0,0.019,0.016,0,0,0,45.015,71
1272.822,0.008,1273.016,0.02,0,0.019,0.016,0,0,0,45.015,72
1272.812,0.007,1273.002,0.015,0.009,0.02,0.017,0,0,0,45.012,73
1272.812,0.007,1273.002,0.015,0.009,0.02,0.017,0,0,0,45.012,74
1272.882,0.007,1272.995,0.013,-0.01,0.018,0.018,0,0,0,45.012,75
1272.882,0.007,1272.995,0.013,-0.01,0.018,0.018,0,0,0,45.012,76
1272.882,0.006,1272.989,0.011,-0.003,0.019,0.017,0,0,0,45.015,77
1272.882,0.006,1272.989,0.011,-0.003,0.019,0.017,0,0,0,45.015,78
1272.882,0.006,1272.983,0.009,-0.002,0.021,0.017,0,0,0,45.024,79
1272.882,0.006,1272.983,0.009,-0.002,0.021,0.017,0,0,0,45.024,80
1272.882,0.006,1272.983,0.009,-0.002,0.021,0.017,0,0,0,45.024,81
1272.906,0.006,1272.979,0.008,-0.011,0.017,0.018,0,0,0,45.018,82
1272.906,0.006,1272.979,0.008,-0.011,0.017,0.018,0,0,0,45.018,83
1272.902,0.006,1272.976,0.008,0.007,0.02,0.017,0,0,0,45.027,84
1272.902,0.006,1272.976,0.008,0.007,0.02,0.017,0,0,0,45.027,85
1272.948,0.007,1272.976,0.009,-0.008,0.019,0.017,0,0,0,45.024,86
1272.948,0.007,1272.976,0.009,-0.008,0.019,0.017,0,0,0,45.024,87
1272.948,0.007,1272.977,0.01,-0.006,0.019,0.018,0,0,0,45.027,88
1272.948,0.007,1272.977,0.01,-0.006,0.019,0.018,0,0,0,45.027,89
1272.939,0.007,1272.977,0.011,0.008,0.018,0.017,0,0,0,45.033,90
1272.939,0.007,1272.977,0.011,0.008,0.018,0.017,0,0,0,45.033,91
1272.845,0.007,1272.968,0.008,-0.008,0.018,0.018,0,0,0,45.036,92
1272.845,0.007,1272.968,0.008,-0.008,0.018,0.018,0,0,0,45.036,93
1272.845,0.007,1272.968,0.008,-0.008,0.018,0.018,0,0,0,45.036,94
1272.845,0.006,1272.961,0.006,-0.003,0.02,0.018,0,0,0,45.024,95
1272.845,0.006,1272.961,0.006,-0.003,0.02,0.018,0,0,0,45.024,96
1272.845,0.006,1272.953,0.004,0.003,0.018,0.016,0,0,0,45.03,97
1272.845,0.006,1272.953,0.004,0.003,0.018,0.016,0,0,0,45.03,98
1272.789,0.005,1272.942,0,-0.003,0.019,0.017,0,0,0,45.024,99
1272.789,0.005,1272.942,0,-0.003,0.019,0.017,0,0,0,45.024,100
1272.776,0.004,1272.93,-0.005,-0.011,0.018,0.018,0,0,0,45.036,101
1272.776,0.004,1272.93,-0.005,-0.011,0.018,0.018,0,0,0,45.036,102
1272.87,0.004,1272.926,-0.005,0.005,0.019,0.017,0,0,0,45.033,103
1272.87,0.004,1272.926,-0.005,0.005,0.019,0.017,0,0,0,45.033,104
1272.87,0.004,1272.923,-0.005,0.001,0.019,0.017,0,0,0,45.036,105
1272.87,0.004,1272.923,-0.005,0.001,0.019,0.017,0,0,0,45.036,106
1272.87,0.004,1272.923,-0.005,0.001,0.019,0.017,0,0,0,45.036,107
1272.87,0.005,1272.92,-0.004,-0.01,0.019,0.018,0,0,0,45.036,108
1272.87,0.005,1272.92,-0.004,-0.01,0.019,0.018,0,0,0,45.036,109
1272.846,0.005,1272.916,-0.005,0.007,0.019,0.017,0,0,0,45.03,110
1272.846,0.005,1272.916,-0.005,0.007,0.019,0.017,0,0,0,45.03,111
1272.841,0.005,1272.911,-0.006,-0.003,0.019,0.017,0,0,0,45.039,112
1272.841,0.005,1272.911,-0.006,-0.003,0.019,0.017,0,0,0,45.039,113
1272.841,0.005,1272.906,-0.006,-0.006,0.019,0.017,0,0,0,45.036,114
1272.841,0.005,1272.906,-0.006,-0.006,0.019,0.017,0,0,0,45.036,115
1272.779,0.004,1272.897,-0.009,0.002,0.019,0.017,0,0,0,45.039,116
1272.779,0.004,1272.897,-0.009,0.002,0.019,0.017,0,0,0,45.039,117
1272.766,0.004,1272.887,-0.012,-0.004,0.019,0.018,0,0,0,45.042,118
1272.766,0.004,1272.887,-0.012,-0.004,0.019,0.018,0,0,0,45.042,119
1272.752,0.003,1272.876,-0.015,-0.002,0.019,0.017,0,0,0,45.039,120
1272.752,0.003,1272.876,-0.015,-0.002,0.019,0.017,0,0,0,45.039,121
1272.752,0.003,1272.867,-0.018,0.001,0.019,0.017,0,0,0,45.042,122
1272.752,0.003,1272.867,-0.018,0.001,0.019,0.017,0,0,0,45.042,123
1272.758,0.002,1272.858,-0.02,-0.005,0.019,0.017,0,0,0,45.051,124
1272.758,0.002,1272.858,-0.02,-0.005,0.019,0.017,0,0,0,45.051,125
1272.707,0.002,1272.845,-0.024,0.001,0.019,0.017,0,0,0,45.056,126
1272.707,0.002,1272.845,-0.024,0.001,0.019,0.017,0,0,0,45.056,127
1272.707,0.001,1272.833,-0.027,0,0.019,0.017,0,0,0,45.056,128
1272.707,0.001,1272.833,-0.027,0,0.019,0.017,0,0,0,45.056,129
1272.729,0.001,1272.824,-0.029,-0.001,0.019,0.017,0,0,0,45.056,130
1272.729,0.001,1272.824,-0.029,-0.001,0.019,0.017,0,0,0,45.056,131
1272.729,0.001,1272.824,-0.029,-0.001,0.019,0.017,0,0,0,45.056,132
1272.729,0.001,1272.815,-0.031,-0.003,0.018,0.018,0,0,0,45.059,133
1272.729,0.001,1272.815,-0.031,-0.003,0.018,0.018,0,0,0,45.059,134
1272.728,0.001,1272.807,-0.032,0.001,0.019,0.017,0,0,0,45.062,135
1272.728,0.001,1272.807,-0.032,0.001,0.019,0.017,0,0,0,45.062,136
1272.803,0.001,1272.806,-0.03,-0.004,0.019,0.017,0,0,0,45.065,137
1272.803,0.001,1272.806,-0.03,-0.004,0.019,0.017,0,0,0,45.065,138
1272.792,0.002,1272.804,-0.029,-0.003,0.019,0.017,0,0,0,45.068,139
1272.792,0.002,1272.804,-0.029,-0.003,0.019,0.017,0,0,0,45.068,140
1272.792,0.003,1272.803,-0.027,0.002,0.019,0.017,0,0,0,45.074,141
1272.792,0.003,1272.803,-0.027,0.002,0.019,0.017,0,0,0,45.074,142
1272.773,0.003,1272.8,-0.026,-0.002,0.019,0.017,0,0,0,45.062,143
1272.773,0.003,1272.8,-0.026,-0.002,0.019,0.017,0,0,0,45.062,144
1272.77,0.004,1272.797,-0.025,-0.001,0.019,0.017,0,0,0,45.056,145
1272.77,0.004,1272.797,-0.025,-0.001,0.019,0.017,0,0,0,45.056,146
1272.765,0.004,1272.795,-0.024,-0.001,0.019,0.017,0,0,0,45.062,147
1272.765,0.004,1272.795,-0.024,-0.001,0.019,0.017,0,0,0,45.062,148
1272.765,0.004,1272.792,-0.023,-0.003,0.019,0.018,0,0,0,45.062,149
1272.765,0.004,1272.792,-0.023,-0.003,0.019,0.018,0,0,0,45.062,150
1272.756,0.005,1272.789,-0.022,-0.001,0.019,0.017,0,0,0,45.056,151
1272.756,0.005,1272.789,-0.022,-0.001,0.019,0.017,0,0,0,45.056,152
1272.738,0.005,1272.785,-0.022,-0.002,0.019,0.017,0,0,0,45.062,153
1272.738,0.005,1272.785,-0.022,-0.002,0.019,0.017,0,0,0,45.062,154
1272.734,0.005,1272.781,-0.021,-0.001,0.02,0.018,0,0,0,45.062,155
1272.734,0.005,1272.781,-0.021,-0.001,0.02,0.018,0,0,0,45.062,156
1272.734,0.005,1272.781,-0.021,-0.001,0.02,0.018,0,0,0,45.062,157
1272.734,0.006,1272.777,-0.021,-0.002,0.018,0.017,0,0,0,45.077,158
1272.734,0.006,1272.777,-0.021,-0.002,0.018,0.017,0,0,0,45.077,159
1272.813,0.007,1272.78,-0.017,-0.002,0.02,0.017,0,0,0,45.074,160
1272.813,0.007,1272.78,-0.017,-0.002,0.02,0.017,0,0,0,45.074,161
1272.804,0.008,1272.783,-0.013,-0.003,0.018,0.018,0,0,0,45.071,162
1272.804,0.008,1272.783,-0.013,-0.003,0.018,0.018,0,0,0,45.071,163
1272.679,0.007,1272.775,-0.015,0.003,0.019,0.017,0,0,0,45.074,164
1272.679,0.007,1272.775,-0.015,0.003,0.019,0.017,0,0,0,45.074,165
1272.685,0.007,1272.768,-0.016,-0.003,0.019,0.018,0,0,0,45.077,166
1272.685,0.007,1272.768,-0.016,-0.003,0.019,0.018,0,0,0,45.077,167
1272.685,0.007,1272.762,-0.016,-0.002,0.019,0.018,0,0,0,45.083,168
1272.685,0.007,1272.762,-0.016,-0.002,0.019,0.018,0,0,0,45.083,169
1272.755,0.008,1272.762,-0.014,0.003,0.02,0.017,0,0,0,45.062,170
1272.755,0.008,1272.762,-0.014,0.003,0.02,0.017,0,0,0,45.062,171
1272.762,0.009,1272.763,-0.011,-0.011,0.02,0.018,0,0,0,45.068,172
1272.762,0.009,1272.763,-0.011,-0.011,0.02,0.018,0,0,0,45.068,173
1272.721,0.009,1272.76,-0.01,-0.005,0.019,0.017,0,0,0,45.074,174
1272.721,0.009,1272.76,-0.01,-0.005,0.019,0.017,0,0,0,45.074,175
1272.721,0.009,1272.758,-0.009,0.017,0.018,0.017,0,0,0,45.083,176
1272.721,0.009,1272.758,-0.009,0.017,0.018,0.017,0,0,0,45.083,177
1272.709,0.009,1272.755,-0.008,-0.019,0.02,0.018,0,0,0,45.077,178
1272.709,0.009,1272.755,-0.008,-0.019,0.02,0.018,0,0,0,45.077,179
1272.732,0.01,1272.755,-0.006,-0.003,0.019,0.017,0,0,0,45.071,180
1272.732,0.01,1272.755,-0.006,-0.003,0.019,0.017,0,0,0,45.071,181
1272.732,0.01,1272.755,-0.006,-0.003,0.019,0.017,0,0,0,45.071,182
1272.716,0.01,1272.753,-0.005,0.01,0.018,0.016,0,0,0,45.077,183
1272.716,0.01,1272.753,-0.005,0.01,0.018,0.016,0,0,0,45.077,184
1272.716,0.011,1272.752,-0.004,-0.011,0.019,0.018,0,0,0,45.086,185
1272.716,0.011,1272.752,-0.004,-0.011,0.019,0.018,0,0,0,45.086,186
1272.716,0.011,1272.75,-0.002,-0.006,0.019,0.017,0,0,0,45.083,187
1272.716,0.011,1272.75,-0.002,-0.006,0.019,0.017,0,0,0,45.083,188
1272.719,0.011,1272.749,-0.001,0.005,0.018,0.017,0,0,0,45.08,189
1272.719,0.011,1272.749,-0.001,0.005,0.018,0.017,0,0,0,45.08,190
1272.723,0.012,1272.749,0.001,-0.007,0.019,0.018,0,0,0,45.083,191
1272.723,0.012,1272.749,0.001,-0.007,0.019,0.018,0,0,0,45.083,192
1272.723,0.012,1272.749,0.003,-0.001,0.018,0.017,0,0,0,45.08,193
1272.723,0.012,1272.749,0.003,-0.001,0.018,0.017,0,0,0,45.08,194
1272.718,0.013,1272.749,0.005,0.008,0.018,0.017,0,0,0,45.086,195
1272.718,0.013,1272.749,0.005,0.008,0.018,0.017,0,0,0,45.086,196
1272.708,0.013,1272.748,0.006,-0.012,0.019,0.018,0,0,0,45.077,197
1272.708,0.013,1272.748,0.006,-0.012,0.019,0.018,0,0,0,45.077,198
1272.707,0.013,1272.747,0.008,-0.003,0.02,0.018,0,0,0,45.086,199
1272.707,0.013,1272.747,0.008,-0.003,0.02,0.018,0,0,0,45.086,200
1272.707,0.014,1272.747,0.009,0.006,0.018,0.017,0,0,0,45.092,201
1272.707,0.014,1272.747,0.009,0.006,0.018,0.017,0,0,0,45.092,202
1272.675,0.014,1272.744,0.009,-0.004,0.019,0.017,0,0,0,45.101,203
1272.675,0.014,1272.744,0.009,-0.004,0.019,0.017,0,0,0,45.101,204
1272.676,0.014,1272.741,0.01,0.001,0.019,0.017,0,0,0,45.089,205
1272.676,0.014,1272.741,0.01,0.001,0.019,0.017,0,0,0,45.089,206
1272.676,0.014,1272.741,0.01,0.001,0.019,0.017,0,0,0,45.089,207
1272.737,0.014,1272.744,0.013,0,0.02,0.017,0,0,0,45.092,208
1272.737,0.014,1272.744,0.013,0,0.02,0.017,0,0,0,45.092,209
1272.736,0.015,1272.746,0.015,-0.006,0.019,0.018,0,0,0,45.095,210
1272.736,0.015,1272.746,0.015,-0.006,0.019,0.018,0,0,0,45.095,211
1272.736,0.015,1272.749,0.018,0.001,0.018,0.017,0,0,0,45.092,212
1272.736,0.015,1272.749,0.018,0.001,0.018,0.017,0,0,0,45.092,213
1272.816,0.017,1272.759,0.024,0.001,0.019,0.017,0,0,0,45.092,214
1272.816,0.017,1272.759,0.024,0.001,0.019,0.017,0,0,0,45.092,215
1272.802,0.018,1272.767,0.029,-0.007,0.019,0.018,0,0,0,45.095,216
1272.802,0.018,1272.767,0.029,-0.007,0.019,0.018,0,0,0,45.095,217
1272.788,0.019,1272.774,0.033,0.003,0.019,0.017,0,0,0,45.104,218
1272.788,0.019,1272.774,0.033,0.003,0.019,0.017,0,0,0,45.104,219
1272.788,0.02,1272.78,0.037,-0.003,0.018,0.017,0,0,0,45.098,220
1272.788,0.02,1272.78,0.037,-0.003,0.018,0.017,0,0,0,45.098,221
1272.791,0.02,1272.787,0.041,-0.005,0.02,0.018,0,0,0,45.095,222
1272.791,0.02,1272.787,0.041,-0.005,0.02,0.018,0,0,0,45.095,223
1272.749,0.021,1272.789,0.043,0.002,0.018,0.017,0,0,0,45.098,224
1272.749,0.021,1272.789,0.043,0.002,0.018,0.017,0,0,0,45.098,225
1272.749,0.021,1272.789,0.043,0.002,0.018,0.017,0,0,0,45.098,226
1272.736,0.021,1272.791,0.045,0.002,0.019,0.017,0,0,0,45.095,227
1272.736,0.021,1272.791,0.045,0.002,0.019,0.017,0,0,0,45.095,228
1272.736,0.021,1272.792,0.046,-0.007,0.019,0.018,0,0,0,45.098,229
1272.736,0.021,1272.792,0.046,-0.007,0.019,0.018,0,0,0,45.098,230
1272.806,0.021,1272.8,0.05,0.002,0.018,0.017,0,0,0,45.098,231
1272.806,0.021,1272.8,0.05,0.002,0.018,0.017,0,0,0,45.098,232
1272.808,0.022,1272.807,0.054,0.001,0.019,0.017,0,0,0,45.086,233
1272.808,0.022,1272.807,0.054,0.001,0.019,0.017,0,0,0,45.086,234
1272.794,0.023,1272.813,0.057,-0.007,0.019,0.018,0,0,0,45.106,235
1272.794,0.023,1272.813,0.057,-0.007,0.019,0.018,0,0,0,45.106,236
1272.794,0.023,1272.819,0.06,0.002,0.019,0.018,0,0,0,45.098,237
1272.794,0.023,1272.819,0.06,0.002,0.019,0.018,0,0,0,45.098,238
1272.796,0.023,1272.825,0.063,-0.001,0.019,0.017,0,0,0,45.104,239
1272.796,0.023,1272.825,0.063,-0.001,0.019,0.017,0,0,0,45.104,240
1272.782,0.024,1272.829,0.065,-0.004,0.019,0.017,0,0,0,45.095,241
1272.782,0.024,1272.829,0.065,-0.004,0.019,0.017,0,0,0,45.095,242
1272.774,0.024,1272.832,0.067,0,0.019,0.017,0,0,0,45.101,243
1272.774,0.024,1272.832,0.067,0,0.019,0.017,0,0,0,45.101,244
1272.774,0.024,1272.835,0.068,0,0.019,0.017,0,0,0,45.106,245
1272.774,0.024,1272.835,0.068,0,0.019,0.017,0,0,0,45.106,246
1272.806,0.024,1272.841,0.071,-0.002,0.019,0.017,0,0,0,45.104,247
1272.806,0.024,1272.841,0.071,-0.002,0.019,0.017,0,0,0,45.104,248
1272.799,0.024,1272.846,0.073,0,0.018,0.017,0,0,0,45.104,249
1272.799,0.024,1272.846,0.073,0,0.018,0.017,0,0,0,45.104,250
1272.878,0.025,1272.858,0.078,-0.001,0.019,0.018,0,0,0,45.106,251
1272.878,0.025,1272.858,0.078,-0.001,0.019,0.018,0,0,0,45.106,252
1272.88,0.026,1272.869,0.083,-0.006,0.019,0.018,0,0,0,45.109,253
1272.88,0.026,1272.869,0.083,-0.006,0.019,0.018,0,0,0,45.109,254
1272.88,0.027,1272.88,0.087,-0.001,0.019,0.017,0,0,0,45.115,255
1272.88,0.027,1272.88,0.087,-0.001,0.019,0.017,0,0,0,45.115,256
1272.88,0.027,1272.88,0.087,-0.001,0.019,0.017,0,0,0,45.115,257
1272.866,0.027,1272.889,0.091,0.001,0.019,0.017,0,0,0,45.121,258
1272.866,0.027,1272.889,0.091,0.001,0.019,0.017,0,0,0,45.121,259
1272.859,0.027,1272.896,0.094,-0.01,0.02,0.018,0,0,0,45.118,260
1272.859,0.027,1272.896,0.094,-0.01,0.02,0.018,0,0,0,45.118,261
1272.794,0.027,1272.898,0.094,-0.003,0.019,0.017,0,0,0,45.115,262
1272.794,0.027,1272.898,0.094,-0.003,0.019,0.017,0,0,0,45.115,263
1272.794,0.027,1272.9,0.093,0.005,0.018,0.017,0,0,0,45.13,264
1272.794,0.027,1272.9,0.093,0.005,0.018,0.017,0,0,0,45.13,265
1272.792,0.026,1272.901,0.093,-0.004,0.02,0.017,0,0,0,45.124,266
1272.792,0.026,1272.901,0.093,-0.004,0.02,0.017,0,0,0,45.124,267
1272.765,0.025,1272.9,0.092,-0.009,0.019,0.018,0,0,0,45.136,268
1272.765,0.025,1272.9,0.092,-0.009,0.019,0.018,0,0,0,45.136,269
1272.754,0.025,1272.898,0.09,0.003,0.019,0.017,0,0,0,45.127,270
1272.754,0.025,1272.898,0.09,0.003,0.019,0.017,0,0,0,45.127,271
1272.754,0.024,1272.896,0.088,-0.004,0.018,0.018,0,0,0,45.13,272
1272.754,0.024,1272.896,0.088,-0.004,0.018,0.018,0,0,0,45.13,273
1272.787,0.023,1272.896,0.087,-0.001,0.019,0.017,0,0,0,45.136,274
1272.787,0.023,1272.896,0.087,-0.001,0.019,0.017,0,0,0,45.136,275
1272.781,0.023,1272.896,0.086,-0.001,0.018,0.017,0,0,0,45.139,276
1272.781,0.023,1272.896,0.086,-0.001,0.018,0.017,0,0,0,45.139,277
1272.729,0.022,1272.892,0.083,-0.003,0.018,0.017,0,0,0,45.133,278
1272.729,0.022,1272.892,0.083,-0.003,0.018,0.017,0,0,0,45.133,279
1272.729,0.021,1272.887,0.08,-0.001,0.02,0.017,0,0,0,45.13,280
1272.729,0.021,1272.887,0.08,-0.001,0.02,0.017,0,0,0,45.13,281
1272.729,0.021,1272.887,0.08,-0.001,0.02,0.017,0,0,0,45.13,282
1272.719,0.02,1272.882,0.077,-0.001,0.019,0.017,0,0,0,45.142,283
1272.719,0.02,1272.882,0.077,-0.001,0.019,0.017,0,0,0,45.142,284
1272.733,0.019,1272.879,0.074,-0.002,0.02,0.018,0,0,0,45.142,285
1272.733,0.019,1272.879,0.074,-0.002,0.02,0.018,0,0,0,45.142,286
1272.732,0.018,1272.875,0.072,-0.003,0.019,0.018,0,0,0,45.139,287
1272.732,0.018,1272.875,0.072,-0.003,0.019,0.018,0,0,0,45.139,288
1272.732,0.017,1272.871,0.07,0.001,0.019,0.017,0,0,0,45.145,289
1272.732,0.017,1272.871,0.07,0.001,0.019,0.017,0,0,0,45.145,290
1272.722,0.016,1272.867,0.067,-0.001,0.019,0.017,0,0,0,45.142,291
1272.722,0.016,1272.867,0.067,-0.001,0.019,0.017,0,0,0,45.142,292
1272.716,0.016,1272.862,0.064,-0.006,0.019,0.017,0,0,0,45.139,293
1272.716,0.016,1272.862,0.064,-0.006,0.019,0.017,0,0,0,45.139,294
1272.659,0.014,1272.853,0.059,0.003,0.019,0.017,0,0,0,45.148,295
1272.659,0.014,1272.853,0.059,0.003,0.019,0.017,0,0,0,45.148,296
1272.658,0.013,1272.843,0.054,-0.001,0.018,0.017,0,0,0,45.136,297
1272.658,0.013,1272.843,0.054,-0.001,0.018,0.017,0,0,0,45.136,298
1272.658,0.012,1272.834,0.05,-0.007,0.02,0.018,0,0,0,45.151,299
1272.658,0.012,1272.834,0.05,-0.007,0.02,0.018,0,0,0,45.151,300
1272.709,0.011,1272.83,0.048,0.005,0.018,0.017,0,0,0,45.142,301
1272.709,0.011,1272.83,0.048,0.005,0.018,0.017,0,0,0,45.142,302
1272.709,0.011,1272.826,0.046,0.002,0.019,0.017,0,0,0,45.142,303
1272.709,0.011,1272.826,0.046,0.002,0.019,0.017,0,0,0,45.142,304
1272.714,0.011,1272.822,0.044,-0.01,0.019,0.018,0,0,0,45.151,305
1272.714,0.011,1272.822,0.044,-0.01,0.019,0.018,0,0,0,45.151,306
1272.714,0.011,1272.822,0.044,-0.01,0.019,0.018,0,0,0,45.151,307
1272.714,0.01,1272.819,0.042,0.003,0.018,0.017,0,0,0,45.148,308
1272.714,0.01,1272.819,0.042,0.003,0.018,0.017,0,0,0,45.148,309
1272.715,0.01,1272.816,0.041,0.001,0.02,0.018,0,0,0,45.151,310
1272.715,0.01,1272.816,0.041,0.001,0.02,0.018,0,0,0,45.151,311
1272.729,0.01,1272.814,0.04,-0.012,0.018,0.018,0,0,0,45.145,312
1272.729,0.01,1272.814,0.04,-0.012,0.018,0.018,0,0,0,45.145,313
1272.724,0.009,1272.812,0.039,0.008,0.019,0.017,0,0,0,45.145,314
1272.724,0.009,1272.812,0.039,0.008,0.019,0.017,0,0,0,45.145,315
1272.724,0.009,1272.81,0.038,-0.003,0.018,0.017,0,0,0,45.156,316
1272.724,0.009,1272.81,0.038,-0.003,0.018,0.017,0,0,0,45.156,317
1272.733,0.009,1272.809,0.038,-0.005,0.02,0.018,0,0,0,45.162,318
1272.733,0.009,1272.809,0.038,-0.005,0.02,0.018,0,0,0,45.162,319
1272.733,0.009,1272.809,0.038,-0.005,0.02,0.018,0,0,0,45.162,320
1272.725,0.009,1272.808,0.037,0.004,0.019,0.017,0,0,0,45.154,321
1272.725,0.009,1272.808,0.037,0.004,0.019,0.017,0,0,0,45.154,322
1272.776,0.009,1272.81,0.038,-0.008,0.019,0.018,0,0,0,45.168,323
1272.776,0.009,1272.81,0.038,-0.008,0.019,0.018,0,0,0,45.168,324
1272.776,0.01,1272.813,0.039,0.002,0.019,0.017,0,0,0,45.154,325
1272.776,0.01,1272.813,0.039,0.002,0.019,0.017,0,0,0,45.154,326
1272.776,0.01,1272.816,0.04,-0.001,0.019,0.017,0,0,0,45.156,327
